fOTU_name,length,nb_contigs,nb_proteins,total_avg_depth,GC,viral_content,percentage_of_viral_contigs,percentage_of_viral_nucleotides,average_bin_p_value,average_hit_p_value,fOTU_composition,plasmid_nucleotide_percentage,chromosome_nucleotide_percentage,unclassified_nucleotide_percentage,plasmid_contig_percentage,chromosome_contig_percentage,unclassified_contig_percentage
cogOTU_724,30984972,3074,28861,24.066525331194555,0.5842821804066824,Low,0.020494469746258945,0.01122934692340532,0.5777946431767307,0.027946966478586844,bacterial_chromosome,0.0704838784427496,0.7660183459258895,0.16349777563136092,0.1873780091086532,0.4570592062459337,0.35556278464541313
cogOTU_725,25597,2,28,1.2499131843575415,0.5237332499902329,Low,0.0,0.0,0.26370361387339303,0.0,plasmid,1.0,0.0,0.0,1.0,0.0,0.0
cogOTU_726,203323,14,209,31.607083775230056,0.4096634419126217,Low,0.0,0.0,0.3619451441791545,0.0,bacterial_chromosome,0.10317081687757902,0.6938811644526197,0.20294801866980128,0.14285714285714285,0.35714285714285715,0.5
cogOTU_727,157350,15,215,6.839674004480457,0.5944772799491579,Very_high,0.8666666666666667,0.973829043533524,0.022358137089831732,0.01071802060395711,mixed,0.3615951700031777,0.22047664442326026,0.41792818557356215,0.4666666666666667,0.2,0.3333333333333333
cogOTU_728,52094,15,62,17.998929120628095,0.4279571543747844,Very_high,0.8666666666666667,0.9213345106922104,0.026954035996449563,0.018933920773075704,mixed,0.432295465888586,0.3576227588589857,0.21008177525242824,0.26666666666666666,0.4666666666666667,0.2666666666666666
cogOTU_729,312362,31,434,12.777673018920353,0.3678424392211603,Very_high,0.7741935483870968,0.9264155050870464,0.03208228369117023,0.022291197753170733,bacterial_chromosome,0.004965392717424014,0.8516016672962781,0.1434329399862979,0.03225806451612903,0.6451612903225806,0.3225806451612904
cogOTU_73,469988,48,643,82.09913321697789,0.7214482071882686,Low,0.02083333333333333,0.006436334544711779,0.4865629199842065,0.0378365268008731,mixed,0.09488752904329473,0.4835783041269139,0.4215341668297914,0.20833333333333331,0.3333333333333333,0.4583333333333334
cogOTU_730,75653,10,114,101.54868431387787,0.3833291475552853,Very_high,1.0,1.0,0.010744603444094121,0.010744603444094121,bacterial_chromosome,0.0,0.6281839451178407,0.3718160548821593,0.0,0.5,0.5
cogOTU_731,327453,84,495,20.654718223923734,0.6066275160099311,Medium,0.4404761904761905,0.42600617493197496,0.11117907391987952,0.015720422296978998,plasmid,0.7251575035195891,0.024391286688471327,0.2504512097919396,0.6666666666666666,0.03571428571428571,0.2976190476190477
cogOTU_732,98097,6,124,16.18740936250854,0.3835999062152767,Very_high,1.0,1.0,0.016432209556148433,0.016432209556148433,bacterial_chromosome,0.0,1.0,0.0,0.0,1.0,0.0
cogOTU_733,285101,31,459,19.22283772779962,0.4745967218634801,High,0.25806451612903225,0.5650629075310153,0.1284149166892345,0.04114115934998789,bacterial_chromosome,0.032448149953875995,0.8717086225583215,0.0958432274878025,0.06451612903225806,0.5806451612903226,0.3548387096774193
cogOTU_734,23821474,2969,17022,1.8479987208030284,0.6615164535998066,Low,0.019535197036039068,0.016097744413297012,0.4581600437258497,0.03187830167788283,mixed,0.11918649534449464,0.4147689181618232,0.4660445864936822,0.17649040080835302,0.33310879083866624,0.4904008083529807
cogOTU_735,541818,31,730,28.68839967236415,0.5294028622157255,Very_high,0.8387096774193549,0.9123709437486388,0.06412071523087792,0.014491508578858791,plasmid,0.7486499156543341,0.003731880446939747,0.2476182038987261,0.7096774193548387,0.03225806451612903,0.25806451612903225
cogOTU_736,20942,6,28,33.00682192846911,0.517524591729539,Low,0.0,0.0,0.4924614447793307,0.0,mixed,0.2628211250119377,0.4797058542641581,0.2574730207239042,0.3333333333333333,0.3333333333333333,0.33333333333333337
cogOTU_737,25489,6,29,4.692116783475224,0.4509788536231317,Low,0.3333333333333333,0.2257444387775119,0.1976854534416529,0.014230262823139243,bacterial_chromosome,0.0,0.9065086900231472,0.09349130997685272,0.0,0.8333333333333334,0.16666666666666666
cogOTU_738,415268,22,642,32.187619990835564,0.33350992611999963,Very_high,0.9545454545454546,0.9963421212325534,0.028687137869204668,0.013535435750149896,bacterial_chromosome,0.009379485055434079,0.6126453278364815,0.3779751871080844,0.09090909090909093,0.4090909090909091,0.5
cogOTU_739,77596,14,81,38.25012470581989,0.4921903190886129,High,0.42857142857142855,0.5370895406979741,0.051384220920966034,0.02801358234295415,unclassified,0.0,0.16212175885354915,0.8378782411464508,0.0,0.21428571428571427,0.7857142857142857
cogOTU_74,55327655,11207,43312,12.020801284529224,0.3913205972673161,Low,0.01258142232533238,0.007942574106927178,0.4516733238141948,0.03249461937633705,bacterial_chromosome,0.058489646814057085,0.6709704577213692,0.2705398954645737,0.11840813777103595,0.4627464977246364,0.4188453645043276
cogOTU_740,404363,66,589,11.062371044119516,0.6022410556851147,High,0.5757575757575758,0.5975546724106805,0.09207222457378464,0.01570906300950974,plasmid,0.7649933351963458,0.039565934568691986,0.19544073023496225,0.6060606060606061,0.07575757575757576,0.3181818181818181
cogOTU_741,98349,30,134,28.19754835522476,0.5175751659905031,High,0.5333333333333333,0.580016065237064,0.0893340935046563,0.021532080547422342,mixed,0.4137103580107576,0.3186407589299332,0.2676488830593091,0.4,0.26666666666666666,0.3333333333333333
cogOTU_742,458196,14,639,14.641016725225013,0.5157443539446,Very_high,0.9285714285714286,0.9794694846746808,0.020312878971622608,0.016940614563704555,bacterial_chromosome,0.02053051532531929,0.8375826065701141,0.14188687810456668,0.07142857142857142,0.7142857142857143,0.2142857142857143
cogOTU_743,2710920,328,3715,9.213292433109523,0.5724418278665545,High,0.5030487804878049,0.550082997653933,0.06990346106390201,0.020481673599113532,unclassified,0.2433144467560828,0.20569622120903605,0.5509893320348811,0.3170731707317073,0.17682926829268292,0.5060975609756098
cogOTU_744,84119,14,132,15.04790217878244,0.3449161307195758,Low,0.0,0.0,0.3420289554783089,0.0,bacterial_chromosome,0.0,0.9512000855930288,0.04879991440697107,0.0,0.8571428571428571,0.1428571428571429
cogOTU_745,32774,5,44,6.929491565326173,0.5436931714163667,Low,0.0,0.0,0.4925587328640594,0.0,bacterial_chromosome,0.0,0.7709464819674132,0.2290535180325868,0.0,0.8,0.2
cogOTU_746,1754727,432,2580,49.80056410058538,0.3967112832936405,Very_high,0.9837962962962964,0.9931653185937186,0.007401320908829209,0.004112318502002951,mixed,0.29304672464719583,0.21760478980490985,0.4893484855478944,0.375,0.17824074074074073,0.4467592592592593
cogOTU_747,1572051,369,1515,7.2336573323231885,0.3817115348038964,High,0.4525745257452575,0.5139909583086045,0.0917459370271222,0.025909771688864842,mixed,0.2085549387392648,0.38993773102781015,0.40150733023292506,0.2845528455284553,0.26287262872628725,0.4525745257452575
cogOTU_748,33961,12,45,55.771512888018606,0.446953858838079,Medium,0.16666666666666666,0.3955419451724037,0.12173392596674075,0.02473926752364785,unclassified,0.2032331203439239,0.11059745001619503,0.6861694296398809,0.25,0.16666666666666666,0.5833333333333334
cogOTU_749,266145,7,290,78.29325389393752,0.5581168160213418,Low,0.0,0.0,0.25132531790305257,0.0,bacterial_chromosome,0.0,1.0,0.0,0.0,1.0,0.0
cogOTU_75,2068905,380,1904,7.98837566288597,0.3412901994049994,Low,0.007894736842105262,0.005187768408892627,0.5505930075007787,0.035414361707892486,bacterial_chromosome,0.048908963920528015,0.6321919082799838,0.3188991277994881,0.11578947368421053,0.4842105263157895,0.4
cogOTU_750,44736,11,52,14.533319551278614,0.4573497854077255,High,0.5454545454545454,0.6592229971387696,0.06919423899636669,0.025747030618837333,unclassified,0.1478004291845494,0.2965173462088698,0.5556822246065808,0.2727272727272727,0.18181818181818185,0.5454545454545454
cogOTU_751,120038,26,251,18.627052185499593,0.451748612939236,Very_high,1.0,1.0,0.002026247042723828,0.002026247042723828,mixed,0.43501224612206135,0.07879171595661373,0.4861960379213249,0.4615384615384616,0.1153846153846154,0.42307692307692296
cogOTU_752,21249542,6085,18693,17.088183238447588,0.3524325841940497,Low,0.009695973705834018,0.008541219382516573,0.541465761297596,0.028891406748740862,bacterial_chromosome,0.047626297075014604,0.7040299033268576,0.2483437995981278,0.07691043549712408,0.5853738701725555,0.33771569433032045
cogOTU_753,198803,37,356,0.9496104056628926,0.3326006146788528,Very_high,0.7297297297297297,0.7634693641444043,0.049800590674072526,0.011165835448401721,plasmid,0.7228915056613834,0.03809801662952772,0.2390104777090889,0.5945945945945946,0.10810810810810813,0.2972972972972973
cogOTU_754,500270,55,880,52.272151941913364,0.5819277590101345,Low,0.14545454545454545,0.069674375837048,0.1807420630640579,0.023420446276982764,unclassified,0.12019709356947247,0.059259999600215885,0.8205429068303116,0.2,0.12727272727272726,0.6727272727272727
cogOTU_755,421114,71,455,3.4080276154129283,0.6101886899984327,Low,0.0,0.0,0.4598353705370372,0.0,mixed,0.1426027156541934,0.3709898032361783,0.4864074811096283,0.18309859154929575,0.30985915492957744,0.5070422535211268
cogOTU_756,228480,10,335,84.9114941367297,0.4101671918767509,Low,0.0,0.0,0.22418142129517352,0.0,bacterial_chromosome,0.0,1.0,0.0,0.0,1.0,0.0
cogOTU_757,430831,16,488,49.062824587403654,0.6839526403624623,Low,0.0,0.0,0.4645833025567751,0.0,unclassified,0.01208130334168154,0.0961954919678482,0.8917232046904703,0.1875,0.0625,0.75
cogOTU_758,21042,4,33,10.329360776066913,0.4995722840034219,Very_high,0.75,0.7816747457466021,0.028559301479505205,0.02081817446842914,unclassified,0.0,0.218325254253398,0.7816747457466021,0.0,0.25,0.75
cogOTU_759,62351,6,88,6.756732605667912,0.6587865471283543,Low,0.0,0.0,0.18758590023445726,0.0,mixed,0.13125691648890955,0.4130807845904637,0.4556622989206268,0.16666666666666666,0.3333333333333333,0.5
cogOTU_76,250852,20,369,10.699263786289924,0.4925374324302775,Low,0.1,0.0384210610240301,0.13647222895949548,0.031287897162260485,bacterial_chromosome,0.015483233141453926,0.6869110072871654,0.2976057595713807,0.05,0.55,0.3999999999999999
cogOTU_760,45399,14,58,13.681569528579926,0.4995704751205972,Medium,0.35714285714285715,0.27319985021696513,0.07995583221813889,0.01891655699335364,mixed,0.4419040066961827,0.2337496420626005,0.3243463512412168,0.5714285714285714,0.14285714285714285,0.2857142857142858
cogOTU_761,127276,22,142,1.9756136162662243,0.42824255947704215,Medium,0.2272727272727273,0.3709340331248625,0.1290094828254021,0.03426645151177566,mixed,0.43877871711870253,0.3453675476916308,0.21585373518966652,0.6363636363636364,0.2272727272727273,0.13636363636363635
cogOTU_762,770521,136,1074,30.220519715015424,0.7057873828227913,Low,0.13970588235294118,0.10466814012856236,0.17784960589932702,0.02863023186326152,bacterial_chromosome,0.07278451852707454,0.5296091865114643,0.3976062949614612,0.16176470588235295,0.3014705882352941,0.5367647058823529
cogOTU_763,1586365,378,2184,62.75227367437577,0.3929190318747576,High,0.6005291005291006,0.7281300331260461,0.05986171782141659,0.019829443704246084,mixed,0.17687543535062866,0.33171432803925954,0.4914102366101119,0.24074074074074076,0.2936507936507937,0.4656084656084656
cogOTU_764,224068,43,313,11.865825904747668,0.5229840941142868,High,0.4418604651162791,0.5248317475052217,0.10925576015023357,0.034578908921723585,plasmid,0.8164798186264884,0.009947872967134976,0.1735723084063766,0.7906976744186046,0.02325581395348837,0.18604651162790695
cogOTU_765,1828879,67,2283,1.1323759877758124,0.4797917194084465,Very_high,0.8507462686567164,0.9631708822726928,0.031278220764123656,0.02153206841468227,unclassified,0.05115592666327297,0.11193468786070593,0.8369093854760211,0.14925373134328354,0.22388059701492535,0.6268656716417911
cogOTU_766,64688237,18051,65256,8.339273833047331,0.6327460431484629,Low,0.0019943493435266744,0.0019440164987028481,0.7069353313767254,0.029417274044731108,mixed,0.147400260730556,0.45939545392155295,0.393204285347891,0.17860506343138885,0.4004764278987314,0.4209185086698798
cogOTU_767,5367440,645,4442,12.512758320306684,0.5102272219158485,Low,0.017054263565891473,0.011449406048320988,0.4008077441103138,0.034606310497651754,bacterial_chromosome,0.11602700728839074,0.5249182105435738,0.35905478216803544,0.1813953488372093,0.3891472868217054,0.4294573643410853
cogOTU_768,406595,12,650,15.323287509470113,0.4357899137962838,Very_high,1.0,1.0,0.0070236074056108,0.0070236074056108,bacterial_chromosome,0.015211697143349037,0.6433601003455527,0.3414282025110983,0.08333333333333333,0.5,0.4166666666666666
cogOTU_769,11020100,2117,11062,12.178064485059648,0.6180782388544568,Low,0.005668398677373642,0.0029463434996052666,0.7550878393102529,0.01979062776647624,unclassified,0.15497427428063265,0.2921619586029165,0.5528637671164509,0.2035899858290033,0.2749173358526216,0.5214926783183751
cogOTU_77,105666,19,134,14.764778199040373,0.3776995438457024,High,0.5263157894736842,0.6913576741809097,0.08476357440334,0.012035057123209772,unclassified,0.05453977627619102,0.4013495353282986,0.5441106883955105,0.10526315789473684,0.15789473684210525,0.736842105263158
cogOTU_770,307407,67,429,68.33607475685264,0.6110108097733623,High,0.41791044776119396,0.7265189146636218,0.12050486287079573,0.031631228891525136,plasmid,0.8409925603515859,0.0,0.15900743964841402,0.746268656716418,0.0,0.25373134328358204
cogOTU_771,25698,6,35,5.744051277103276,0.5774379329130669,Very_high,0.8333333333333334,0.9388668378862168,0.02540505632685423,0.013744328843072137,bacterial_chromosome,0.0,0.557397462837575,0.4426025371624249,0.0,0.5,0.5
cogOTU_772,33959,4,42,5.284866873523956,0.5888571512706496,Low,0.0,0.0,0.2520009701673537,0.0,unclassified,0.11207632733590506,0.0,0.8879236726640949,0.25,0.0,0.75
cogOTU_773,851233,96,1239,9.134420641032005,0.3591084932092625,Very_high,0.6041666666666666,0.7967090091667028,0.07507805828481055,0.02550040942785109,bacterial_chromosome,0.09542275734140948,0.5663831171958794,0.3381941254627111,0.21875,0.25,0.53125
cogOTU_774,199683,5,242,13.224125004877731,0.6518832349273599,Low,0.0,0.0,0.4890510472984042,0.0,bacterial_chromosome,0.0,0.9905700535348528,0.009429946465147276,0.0,0.8,0.2
cogOTU_775,11204997,3564,11495,34.1225462135927,0.5324926905379805,Low,0.005331088664421998,0.006994647120387449,0.5486545738505422,0.03860890307736455,mixed,0.20240085740317468,0.3986168849487421,0.3989822576480833,0.20566778900112234,0.37457912457912457,0.41975308641975306
cogOTU_776,220471,20,272,29.949796264960014,0.5940826684688689,High,0.5,0.6148835901320355,0.08457071042058137,0.013142377067219137,plasmid,0.5269264438406865,0.03973765257108645,0.43333590358822704,0.55,0.15,0.29999999999999993
cogOTU_777,57713,9,89,4.783744620640063,0.5183754093531786,Very_high,0.8888888888888888,0.9716181796129122,0.011649521379024336,0.0057114436038598285,plasmid,0.9022057422071283,0.0,0.09779425779287164,0.7777777777777778,0.0,0.2222222222222222
cogOTU_778,174117,14,212,20.190741054922842,0.5056829603082986,Very_high,1.0,1.0,0.01010676774349535,0.01010676774349535,bacterial_chromosome,0.14594209640643935,0.7332138734299352,0.12084403016362555,0.21428571428571427,0.5,0.2857142857142857
cogOTU_779,665390,43,549,95.55579875865853,0.3857902884022904,Very_high,0.9069767441860463,0.9870286598836772,0.018267167415368223,0.012331999968133191,bacterial_chromosome,0.0,0.6152091254752852,0.3847908745247148,0.0,0.627906976744186,0.372093023255814
cogOTU_78,990113,177,1536,51.347581658500296,0.4484175038606705,High,0.4971751412429379,0.725078854635784,0.08905822931649582,0.02108461333032153,mixed,0.3101736872457992,0.3047096644524413,0.3851166483017595,0.2994350282485876,0.327683615819209,0.3728813559322034
cogOTU_780,102658,10,150,16.954100066778036,0.4082390071889187,Low,0.0,0.0,0.0650133398011157,0.0,plasmid,1.0,0.0,0.0,1.0,0.0,0.0
cogOTU_781,265421,28,323,12.997155817917953,0.6269775187343882,Very_high,0.9285714285714286,0.9847035464413141,0.02374976186781852,0.014274459844944172,unclassified,0.32316583842273217,0.012127902464386765,0.6647062591128811,0.32142857142857145,0.03571428571428571,0.6428571428571428
cogOTU_782,33301,12,59,70.09096272412239,0.5704633494489652,Low,0.0,0.0,0.7608720935645531,0.0,unclassified,0.17780246839434252,0.2385513948530074,0.5836461367526501,0.16666666666666666,0.25,0.5833333333333334
cogOTU_783,153400,6,162,14.173831271919164,0.465456323337679,Very_high,1.0,1.0,0.010247392675236493,0.010247392675236493,bacterial_chromosome,0.0,0.8651108213820078,0.1348891786179922,0.0,0.8333333333333334,0.16666666666666666
cogOTU_784,58211,13,126,13.579789005669033,0.4409475872257817,Very_high,1.0,1.0,0.00415451000978729,0.00415451000978729,mixed,0.1606397416295889,0.3971586126333511,0.44220164573706,0.15384615384615385,0.38461538461538464,0.4615384615384615
cogOTU_785,59861,13,70,16.616679587076725,0.3673677352533369,High,0.5384615384615384,0.7013581463724294,0.05239712441499116,0.017826017156356302,mixed,0.264329028916991,0.2896209552129099,0.4460500158700991,0.38461538461538464,0.15384615384615385,0.4615384615384615
cogOTU_786,120666,10,165,68.8207423275819,0.4577179984419802,Very_high,1.0,1.0,0.011714770797962643,0.011714770797962643,bacterial_chromosome,0.0559975469477732,0.7690650224586876,0.17493743059353928,0.1,0.6,0.30000000000000004
cogOTU_787,83859,3,88,28.86405909613757,0.4613577552796957,Very_high,1.0,1.0,0.0002021181987226133,0.0002021181987226133,bacterial_chromosome,0.0,0.6623975959646551,0.3376024040353449,0.0,0.6666666666666666,0.33333333333333337
cogOTU_788,129967,13,146,6.989118150375866,0.5300576300137726,Very_high,0.9230769230769232,0.9818184616094856,0.01834830223944427,0.013522774603221445,unclassified,0.06647071949033218,0.4238152761854933,0.5097140043241746,0.2307692307692308,0.38461538461538464,0.3846153846153846
cogOTU_789,93725,16,144,7.12212376613497,0.6298639637236595,Low,0.0,0.0,0.2468313364930257,0.0,unclassified,0.2021018938383569,0.2533795678847693,0.5445185382768738,0.1875,0.1875,0.625
cogOTU_79,4771769,415,6059,71.92949228471153,0.4369025407558497,Medium,0.5084337349397591,0.4463145638441425,0.09509401680603906,0.021604226180498443,bacterial_chromosome,0.06253446049043866,0.7731013383087069,0.1643642012008545,0.27228915662650605,0.3566265060240964,0.3710843373493975
cogOTU_790,170345,17,272,17.623108312450615,0.4279021984795561,Very_high,0.7647058823529411,0.8769086266107018,0.04711793596170361,0.013265172857702573,bacterial_chromosome,0.0,0.8792098388564384,0.12079016114356154,0.0,0.7058823529411765,0.2941176470588235
cogOTU_791,50263,9,54,6.648389090921753,0.5185723096512341,Very_high,1.0,1.0,0.00889799017783918,0.00889799017783918,plasmid,0.5760698724708035,0.03987028231502299,0.3840598452141735,0.5555555555555556,0.1111111111111111,0.3333333333333333
cogOTU_792,239024,27,352,19.724169948398487,0.490473759957159,Very_high,0.925925925925926,0.9852734453444004,0.009691655491436931,0.005412577279817146,unclassified,0.11603018943704398,0.029256476337104226,0.8547133342258518,0.3703703703703704,0.07407407407407407,0.5555555555555556
cogOTU_793,1033639,136,1165,35.31681830156437,0.5383504298889651,Low,0.3088235294117647,0.1903285383001222,0.16272731710300795,0.021124108650963168,bacterial_chromosome,0.06322420109922322,0.583664122580514,0.35311167632026275,0.14705882352941174,0.4338235294117647,0.4191176470588235
cogOTU_794,831269,54,1130,28.55103544459916,0.5241648611941501,High,0.5925925925925926,0.6710222563333891,0.06482475578638927,0.02584623476588159,unclassified,0.0437295267837487,0.35073724630655057,0.6055332269097007,0.1111111111111111,0.2222222222222222,0.6666666666666667
cogOTU_795,1294718,47,1627,24.95583881232709,0.403146476684498,Very_high,0.9574468085106383,0.996561413373414,0.0141644059080117,0.00946581026708973,bacterial_chromosome,0.0047199467374362605,0.9282337929958492,0.06704626026671445,0.06382978723404256,0.5744680851063829,0.3617021276595744
cogOTU_796,698345,166,863,13.474556989504327,0.3972978971711689,Very_high,0.8253012048192772,0.8786273260351259,0.03527033856803072,0.016914020975824583,mixed,0.19015529573491613,0.4533446935254065,0.3565000107396774,0.2530120481927711,0.3433734939759036,0.4036144578313253
cogOTU_797,178579,30,298,7.155286208631472,0.6438551005437372,Medium,0.3,0.2765890726233208,0.07992785945720599,0.034226877476917425,plasmid,0.6687796437431053,0.0,0.3312203562568947,0.5666666666666667,0.0,0.43333333333333335
cogOTU_798,107008,15,144,10.41837902736244,0.4857580741626796,Low,0.13333333333333333,0.2176005532296651,0.2601281362509369,0.0467499393645404,bacterial_chromosome,0.27125074760765555,0.5000560705741627,0.22869318181818174,0.26666666666666666,0.4666666666666667,0.2666666666666666
cogOTU_799,349073,27,515,36.016858666855924,0.5808040152059885,Very_high,1.0,1.0,0.006669814798850036,0.006669814798850036,unclassified,0.03808085987744683,0.4082441208572419,0.5536750192653113,0.037037037037037035,0.4814814814814815,0.4814814814814815
cogOTU_8,55065,3,67,20.129215208163078,0.4045037682738581,Low,0.0,0.0,0.135580887703129,0.0,bacterial_chromosome,0.0,1.0,0.0,0.0,1.0,0.0
cogOTU_80,216288,37,270,1.7183266091729552,0.6717802189673029,Low,0.0,0.0,0.3566791795268749,0.0,bacterial_chromosome,0.01068482763722444,0.7989809883118805,0.19033418405089508,0.027027027027027032,0.6486486486486487,0.32432432432432434
cogOTU_800,54982,20,30,16.219514219715546,0.492743079553308,High,0.4,0.5685860827179804,0.09050099928262258,0.021464952704341504,plasmid,0.8095740424138809,0.0,0.19042595758611916,0.8,0.0,0.2
cogOTU_801,613090,92,1016,43.53226409201683,0.6123570764488085,Very_high,0.4891304347826087,0.8050922376812539,0.08639035051817984,0.019984465647656213,plasmid,0.8075535402632567,0.04231026439837544,0.15013619533836786,0.5652173913043478,0.11956521739130435,0.3152173913043479
cogOTU_802,179379,21,244,26.62142935299729,0.5256579644216994,Very_high,0.8571428571428571,0.9506631211011324,0.02288069096182729,0.010582675885621971,mixed,0.22080622592388185,0.39743782717040455,0.3817559469057137,0.2380952380952381,0.3809523809523809,0.3809523809523809
cogOTU_803,287616,48,379,13.629100106420713,0.668613707165109,Low,0.041666666666666664,0.02428933021806853,0.26678077522818217,0.01085374727140434,mixed,0.11421478638184245,0.4836379060970182,0.4021473075211393,0.2708333333333333,0.2916666666666667,0.4375
cogOTU_804,137930,17,173,6.8511512999275,0.4775248314362356,Low,0.1176470588235294,0.06857101428260713,0.16668027820858433,0.02904438515643945,mixed,0.16197346480098598,0.4631262234466759,0.3749003117523382,0.2352941176470588,0.29411764705882354,0.4705882352941176
cogOTU_805,70485,11,134,5.897371532510464,0.5535787756260199,Very_high,0.9090909090909092,0.9664183868908278,0.015115226937846525,0.009802498027214548,plasmid,0.9100234092360076,0.041526565936014746,0.04845002482797756,0.8181818181818182,0.09090909090909093,0.09090909090909084
cogOTU_806,79057,2,128,4.8794443992220815,0.4608826542874128,Very_high,1.0,1.0,0.0037593984962406,0.0037593984962406,bacterial_chromosome,0.0,1.0,0.0,0.0,1.0,0.0
cogOTU_807,562746,83,821,6.127781823926071,0.4345050875528213,Very_high,0.9759036144578314,0.9909070877447376,0.006972455054328002,0.0055388444931037065,unclassified,0.3471388512757088,0.11342417360585415,0.5394369751184371,0.43373493975903615,0.10843373493975904,0.4578313253012049
cogOTU_808,50974,7,74,77.31446662296464,0.5894769882685288,Very_high,0.8571428571428571,0.8972417310785891,0.021516925955441604,0.004244482173174872,bacterial_chromosome,0.0,0.6806607289990976,0.3193392710009024,0.0,0.5714285714285714,0.4285714285714286
cogOTU_809,761624,99,987,37.60664845258986,0.5460476560612586,Very_high,0.8787878787878788,0.9516782559373128,0.02583836551229344,0.014169364993223684,unclassified,0.2248287869079756,0.24662037960988625,0.5285508334821382,0.2828282828282828,0.202020202020202,0.5151515151515151
cogOTU_81,86249,6,69,3.607882163051166,0.5752646407494578,Low,0.0,0.0,0.05936211496483145,0.0,bacterial_chromosome,0.0,1.0,0.0,0.0,1.0,0.0
cogOTU_810,67176,15,73,19.386261886105157,0.6115874717160893,Low,0.0,0.0,0.5813568648513635,0.0,bacterial_chromosome,0.34064249136596403,0.5092741455281649,0.15008336310587111,0.5333333333333333,0.26666666666666666,0.2
cogOTU_811,135016,13,207,6.350826971292293,0.5636961545298335,Very_high,0.6153846153846154,0.8159033003495882,0.062398052449075585,0.01338527771040505,plasmid,0.9259495170942704,0.015064881199265271,0.058985601706464386,0.7692307692307693,0.07692307692307693,0.15384615384615374
cogOTU_812,53431,17,63,16.463005276333963,0.232617768711048,Low,0.0,0.0,0.4505438549699865,0.0,unclassified,0.15586457300069248,0.200520297205742,0.6436151297935655,0.2352941176470588,0.17647058823529413,0.5882352941176471
cogOTU_813,234812,11,320,30.339624336156586,0.4638221215270088,Very_high,1.0,1.0,0.022073857462832858,0.022073857462832858,bacterial_chromosome,0.052582491525135,0.8369418939406844,0.11047561453418052,0.18181818181818185,0.6363636363636364,0.18181818181818188
cogOTU_814,303868,47,422,6.394553561975593,0.5435616780970686,High,0.4680851063829787,0.6703930654099807,0.12184742862483472,0.01991966727644126,plasmid,0.8027334237234589,0.0531447865520555,0.14412178972448564,0.6808510638297872,0.0851063829787234,0.23404255319148934
cogOTU_815,1118710,80,1533,10.929331742073998,0.37604473009090816,Very_high,0.875,0.9584575090952973,0.026704448944546617,0.015973140956391824,bacterial_chromosome,0.04288153319448293,0.5720231337880237,0.3850953330174933,0.125,0.3625,0.5125
cogOTU_816,48310,4,103,0.6713751982612295,0.5396398261229558,Very_high,1.0,1.0,0.0029105020616056274,0.0029105020616056274,plasmid,1.0,0.0,0.0,1.0,0.0,0.0
cogOTU_817,20668,2,42,0.2114160140894136,0.4667602090187731,Very_high,1.0,1.0,0.02795294688333735,0.02795294688333735,bacterial_chromosome,0.0,0.5097735629959358,0.4902264370040642,0.0,0.5,0.5
cogOTU_818,9878190,1225,8474,12.655312009133176,0.4840842300056992,Low,0.00816326530612245,0.003483330448189395,0.4215250347955858,0.033335368131127786,unclassified,0.15054266014320436,0.33301566380075703,0.5164416760560386,0.23265306122448975,0.2938775510204082,0.4734693877551021
cogOTU_819,60670,13,71,71.33578295879349,0.6193011373001486,Low,0.0,0.0,0.36041094947009,0.0,plasmid,0.6647107301796604,0.0,0.3352892698203396,0.7692307692307693,0.0,0.23076923076923075
cogOTU_82,165759,17,165,46.07362043631417,0.36491532888108624,Low,0.1176470588235294,0.06882280901791155,0.21771574493603296,0.029772010671840893,plasmid,0.5463293094190964,0.1537593735483443,0.2999113170325593,0.5882352941176471,0.1176470588235294,0.2941176470588235
cogOTU_820,55350,12,86,71.55369305360432,0.52513098464318,Medium,0.25,0.32565492321589884,0.13488897427477078,0.010590993613064936,plasmid,0.5493224932249322,0.33275519421860883,0.11792231255645902,0.5833333333333334,0.25,0.16666666666666666
cogOTU_821,151928,35,333,33.35142309594018,0.3951740298035911,Medium,0.3428571428571429,0.405356484650624,0.16189574034482246,0.027705928344702015,unclassified,0.09612448001685008,0.29448817861092097,0.6093873413722289,0.14285714285714285,0.2,0.6571428571428571
cogOTU_822,941702,161,1207,14.944021134244164,0.3825658223089679,Very_high,0.7267080745341615,0.8451431556904413,0.04761647774489991,0.017656088027968076,mixed,0.16036283240345672,0.4623235375946956,0.3773136300018477,0.2422360248447205,0.33540372670807456,0.4223602484472049
cogOTU_823,53937,9,62,31.33704548231641,0.38938020282922703,Low,0.2222222222222222,0.21908893709327548,0.17720075533644924,0.03862478777589135,mixed,0.16865973265105585,0.4185253165730389,0.4128149507759053,0.2222222222222222,0.2222222222222222,0.5555555555555556
cogOTU_824,362899,25,472,13.286105663124449,0.5274552974794641,Medium,0.4,0.2791988955604727,0.12582754744510202,0.01983151361856421,bacterial_chromosome,0.04596871305790316,0.7529064560662884,0.20112483087580849,0.16,0.56,0.2799999999999999
cogOTU_825,105949,6,108,17.170041852561138,0.4042416634418445,Very_high,1.0,1.0,0.005093378607809846,0.005093378607809846,bacterial_chromosome,0.0,1.0,0.0,0.0,1.0,0.0
